2011Aamer1000	2011Aamer1001	2011Aamer947	2011Aamer948	2011Aamer949	2011Aamer951	2011Aamer952	2011Aamer953	2011Aamer957	2011Aamer958	2011Aamer959	2011Aamer961	2011Aamer962	2011Aamer963	2011Aamer964	2011Aamer965	2011Aamer966	2011Aamer971	2011Aamer974	2011Aamer975	2011Aamer976	2011Aamer978	2011Aamer982	2011Aamer983	2011Aamer987	2011Aamer989	2011Aamer990	2011Aamer992	2011Aamer993	2011Aamer994	2011Aamer995	2011Aamer996	2011Aamer997	2011Dvar1	2011Dvar16	2011Dvar17	2011Dvar18	2011Dvar2	2011Dvar20	2011Dvar22	2011Dvar23	2011Dvar26	2011Dvar28	2011Dvar3	2011Dvar32	2011Dvar4	2011Dvar40	2011Dvar42	2011Dvar46	2013Dvar51	2013Dvar52	2013Dvar55	2013Dvar62	2013Dvar63	2013Dvar64	2013Dvar65	AM2_FL05_15	AM2_TH07_28	AM2_TH07_29	AM2_TH07_30	AM2_TH07_31	AM2_TH07_32	AM2_TH07_33	AM2_TH07_34	AM2_TH07_41	AM2_TH07_43	AM2_TH07_48	AM2_TH07_49	AM2_TH07_50	AM2_TH07_89	AM_FL05_10	AM_FL05_12	AM_FL05_13	AM_FL05_16	AM_FL05_17	AM_FL05_19	AM_FL05_2	AM_FL05_20	AM_FL05_21	AM_FL05_24	AM_FL05_27	AM_FL05_6	AM_FL05_7	AM_FL05_8	AM_FL05_9	DV2_2011Dvar19	DV2_2011Dvar30	DV2_2011Dvar43	DV2_2011Dvar48	DV2_2011Dvar49	DV2_2011Dvar5	DV2_2013Dvar56	DV2_2013Dvar66	DV_FL05_14	IS_CT_1	IS_CT_10	IS_CT_11	IS_CT_12	IS_CT_13	IS_CT_14	IS_CT_15	IS_CT_17	IS_CT_19	IS_CT_2	IS_CT_21	IS_CT_22	IS_CT_23	IS_CT_24	IS_CT_25	IS_CT_26	IS_CT_27	IS_CT_28	IS_CT_29	IS_CT_3	IS_CT_30	IS_CT_34	IS_CT_35	IS_CT_4	IS_CT_41	IS_CT_43	IS_CT_44	IS_CT_45	IS_CT_49	IS_CT_5	IS_CT_50	IS_CT_51	IS_CT_52	IS_CT_6	IS_CT_7	IS_CT_8
2011Aamer989	0.920494653600443	1.14500069949629	0.718374395912744	1.20708904287753	0.828100960504817	0.672657175786447	2.06256895188888	1.54184095371377	0.848480516618384	0.926289544580419	0.911600294803594	0.884190529868422	1.12408001323349	0.935754752720498	1.6308306704137	1.69841967544774	1.83192642643366	1.36652882833184	0.963114024157576	2.24149126198453	0.813877900791022	0.809781788898713	1.57281155168634	1.01979199631837	0.87635369924021	0	2.12034300941805	2.09440034612679	1.5112408264466	1.78128876077463	0.869750544739122	2.16030052767341	0.839270002243617	3.36433151505184	3.3753187280728	3.3741123930914	3.3486423376258	3.34443959758253	1.93126514605193	1.65288938148928	3.01440148938027	3.36157642524798	2.40530086031145	1.73501972686826	1.95621622331301	3.36949205634826	3.37658300701167	1.74411292821824	3.33752613413034	1.58784125727291	1.81775424836582	1.73999061630688	1.49136166597409	2.42295832177031	2.11646947661501	3.36803126678005	2.52206550162719	1.92761573091994	1.7224819339935	1.82827505240978	1.63293884649855	2.15344833234443	3.3618829332679	1.86163038869454	1.80228555135223	1.94732258348636	1.68160948109512	1.98067399976296	2.052786315689	2.13234251570872	2.62819376965018	2.33275945671623	2.11928820311774	2.64952191666063	2.12052886280899	2.07484537965821	2.55339848844457	2.60814317044406	2.02594416898788	2.00617148650358	1.83883780902776	2.20179381403709	2.50091973177709	2.57631755926594	2.10082238287867	1.72631155039263	1.74805603350951	2.24197343176542	1.54406837562039	1.82123456372209	1.72951837076569	1.51161754668732	2.11495082590258	1.95862984097277	1.89524495864018	2.72400250357833	2.72305589786714	1.95869305124157	1.82298277317779	1.99738772235863	2.29370956668864	2.66682988986549	1.7465785606465	2.34924724907682	1.74325859422864	2.75048482287851	2.39552411055493	2.61096427427129	2.66778702197439	2.44884498821669	1.75010769031651	2.45833761194837	1.77063454097422	2.10671249818479	2.35368327864052	2.1426392775066	2.13755803721022	1.7560096744557	2.15096424774983	2.43268583593875	2.7428261818544	2.40229069020841	1.75321352478812	1.66160236765268	1.78221474253329	2.60304300341715	2.74710963465785	2.49814340877961	1.73585398103556	1.9261927247747
2011Aamer990	2.16763741907566	1.73342535597441	2.34137519140034	1.5276974758037	2.57594914953518	2.25004266704723	1.22368353043914	1.88811022316469	2.28867746220847	2.2953684040892	2.71614525209938	2.65672803267986	2.04424813278207	2.75979638330747	1.30624438799637	1.47539385558637	1.19370761043482	2.47965989888372	2.07515810267098	1.30719088898944	2.47225840972622	2.52177918878795	2.33350215624841	2.06547940737568	2.67509105324622	2.12034300941805	0	1.25193803026188	2.54537926465684	1.19109760385873	2.65936409512876	1.222623527364	2.61114280151508	2.10005788520674	2.13365265877064	2.12333206313968	2.10291756147739	2.08553983889064	1.77059415920843	1.35030241494341	1.85852155434044	2.11822651005765	1.58633310327213	2.15041626325509	1.33313545178163	2.11568090831817	2.12843110528812	2.98284780594954	2.09384759973237	2.51259805707558	2.74987848840162	3.08792906550685	2.17998000869022	1.59829535864433	1.93648211742143	2.10558035520091	1.85650430601332	1.85993351513381	2.08241343866966	1.97224434939234	2.5426540157603	1.71702725317771	2.10165906743268	1.81023603684685	2.65570275350066	2.01660813325792	2.37890043786347	1.76927941470673	1.70495184469239	1.63833433804306	1.90111186484909	1.92819305532122	2.10878721662476	1.87144618960445	1.87952552158783	1.76697401623821	1.90817497564322	1.66876574818876	1.89560606693585	1.80106753986018	2.03608473481729	1.92030834571586	1.88701448125392	1.94581502176235	2.15641222328478	2.136686423748	2.07669174419628	1.69412064566783	2.1556510790383	2.20739753641749	2.28190609175312	2.06253750925771	1.79338229526055	1.86043545585946	2.45661291816334	3.47195202094168	3.47064432755692	2.2331937592278	2.55778465806936	2.42483202205081	2.50464055550592	2.16794182143248	2.38813526754914	2.54735327970562	2.47571349900064	3.5169619534722	3.16027545478048	3.27845421314482	3.38024694017183	2.92030710687592	2.46932785828796	3.13487993561285	2.35238203100453	2.71910574758136	2.5323287441144	2.27980219532309	2.31842167006867	2.38584630389721	2.34599507733797	2.53854611703333	2.03982363006609	2.26917154574175	2.3648581141633	2.53897875183094	2.29699130486012	3.25966825555684	3.50991371403059	3.14585059645734	2.47247279653973	2.70971646947886
2011Aamer992	2.11899526503742	1.69792329714714	2.30456184635149	1.51199402376498	2.5385282348351	2.22623174657649	1.2137654299839	1.81238324507125	2.23847873525817	2.24110793960153	2.68179145697797	2.61331618425651	1.98061049683803	2.72688672739867	1.30032822551616	1.42781146766861	1.1942187076679	2.35016861284632	2.02350141233976	1.28779724624298	2.42791817728481	2.48457641361984	2.18268082518494	1.99777536935387	2.64240760210759	2.09440034612679	1.25193803026188	0	2.39655926995411	1.18417100527078	2.62569851747949	1.24034999953642	2.57494451361772	2.06787364217812	2.10243062006169	2.09166990814301	2.07088588336103	2.05298024651481	1.67878504744383	1.34629851633432	1.81526643080568	2.08652244878338	1.51834107345451	2.06534068063746	1.29793020103895	2.08361844539973	2.09680246374569	2.90097952605116	2.06145670378085	2.4378878508541	2.66083497406773	3.00946566545625	2.09981643876435	1.53959404045287	1.8517549041277	2.07312284067973	1.77637305609548	1.77414501830318	1.99572182017835	1.89182929834539	2.45056421087022	1.63948283828072	2.06851033886321	1.73197442207066	2.56459382711045	1.93474118449575	2.29248032912978	1.67546832142688	1.62275289777403	1.56098645466096	1.83061129442435	1.85203848498378	2.03302206398406	1.79679725431307	1.80074407292152	1.68690429303058	1.83595070394796	1.60900310490689	1.81661276285124	1.72034638436682	1.95753000033614	1.82729289597371	1.81654068882423	1.8729095706499	2.07410397007575	2.04854762996153	1.98552368603323	1.58080166112704	2.07214519524695	2.11927140333748	2.1906377809848	1.97504551180296	1.70884903730786	1.76817603076589	2.36414420403684	3.30623468687584	3.30486926234231	2.13702868490622	2.47119301360193	2.33386475591817	2.34767740353589	2.00769862207354	2.30125124509602	2.3817075266575	2.38951600641552	3.35147401417958	3.00695472700372	3.11226925688845	3.2143950974398	2.75721068834429	2.38318429912397	2.96684353217894	2.2657593797769	2.58140171970036	2.37383609728431	2.19575581188528	2.23637249874166	2.29906301201381	2.25821733037722	2.39253379317263	1.89897911375086	2.11727007250185	2.27583090434109	2.44856975854089	2.20937879319663	3.09158762049776	3.3443286702434	2.98279625415398	2.38390021036095	2.59268576676369
2011Aamer993	1.39411806193378	1.6220036883873	1.45835315943978	1.80704232913842	1.46710059847169	1.50646755618035	2.46945189640151	1.65564065662691	1.33491499021923	1.30989100535503	1.54404995428095	1.42966480830088	1.38100135220571	1.56951649655172	2.11418469691297	1.98044300936053	2.28829855715442	0.643947296982447	1.3928211570356	2.59896874723341	1.37632545404893	1.44943572385084	0.726339907917085	1.28492880275134	1.5251616748945	1.5112408264466	2.54537926465684	2.39655926995411	0	2.25514921647172	1.52068675612534	2.56976228539898	1.48485415093369	3.42081024412755	3.43401089732779	3.43119936496584	3.40735919758704	3.40134982903126	1.95600656945523	2.08972349533401	3.07913481804272	3.41997330891193	2.48275366956088	1.74000440614873	2.20163977287748	3.42592246219073	3.43372041899264	1.67794840315339	3.39604580120057	1.61348260398214	1.68864876635167	1.70147437769512	1.54654270038302	2.53054676285047	2.10703447251392	3.42321422087035	2.49537400000661	1.95529012038188	1.72939198688007	1.88766208985109	1.51232838660557	2.20700082531022	3.41571790074429	1.94418732312655	1.66398145714128	1.98326079839012	1.63995323408322	1.96228760191212	2.11528071932994	2.21602102923551	2.63604258075719	2.35672986173087	2.14826316288741	2.63948422838213	2.16841131423469	2.13492820289161	2.56840760251639	2.68153306172439	2.08227330641225	2.06718392598554	1.8993362700204	2.14728078563447	2.53409058750925	2.58164862241107	2.07602436566265	1.71156473010751	1.71890926880508	2.1501640180835	1.574923622917	1.77983835475557	1.65397621193263	1.53517340215299	2.13501542237779	1.94720112815703	1.75610992298945	1.68276640642069	1.68203951913741	1.81384343688671	1.7081905356552	1.87397739250504	1.5822148398672	2.1813791874571	1.63172160265868	1.5530191709261	1.6221751533361	1.70714389342375	1.4794809523245	1.5902602510998	1.63422636008296	1.5483889878041	1.62761978106805	1.41822372532157	1.65573979032033	1.4785929970242	1.63575721644778	2.06962920724776	2.07505352397788	1.63894967817044	2.04309762831662	1.83909517865389	2.39882918029546	1.85057403732166	1.63056655678601	1.50336559253962	1.6688171296676	1.56550787161611	1.70380377909459	1.51089432094174	1.60913425991929	1.44357714341146
2011Aamer994	1.85929535146168	1.48120688084109	2.0087892029103	1.25231122267151	2.242335081474	1.92767484841583	1.15482519388087	1.65266108799324	1.96660166873137	1.98016369127277	2.38340862744222	2.32257921559093	1.76032668763244	2.42582577666142	1.12962723530021	1.32874915249644	1.08258515332698	2.18198941128549	1.77495217392723	1.24949404712428	2.14315560358318	2.19519932280055	2.06652327586505	1.76397628148708	2.34398219091955	1.78128876077463	1.19109760385873	1.18417100527078	2.25514921647172	0	2.325955648842	1.19716831932273	2.27940308564019	2.25357264445347	2.28135936606467	2.27308539440097	2.25057607002252	2.23663810305557	1.61280804716959	1.20938261223155	1.97067823530327	2.26579800490225	1.57835247461997	1.91485544335911	1.26853475215581	2.26582644254453	2.27754129705786	2.67109621564331	2.24046555842687	2.24148651033237	2.46427910833777	2.76681638205104	1.88188863756892	1.55170018847134	1.77132798580754	2.25821136133091	1.81682557185328	1.6935273306965	1.85393328384276	1.77601794040545	2.25116193177168	1.62184148066604	2.25295763490217	1.62187188053527	2.37659630285899	1.81345773115174	2.11622530680053	1.61396350735604	1.58516772882367	1.53200637165875	1.88800571862217	1.84023782832464	1.95200683189686	1.87310720174821	1.75092692692985	1.647733374469	1.87587231854436	1.70416545842885	1.74701291070959	1.66025400695677	1.83623559569626	1.80031485053032	1.83726215431549	1.91323736445063	1.98632146476294	1.89115357005427	1.84836894733573	1.61650702856189	1.89284879236008	1.97866283125448	2.00993984098032	1.78091010276291	1.67259398326731	1.69628651585367	2.22367218320574	3.23150195181946	3.23023374638508	2.03446999550645	2.31068032247367	2.19758182737139	2.3198153374812	2.11379957965319	2.15527452906492	2.36877980330443	2.23524646952948	3.274735301261	2.91523897376219	3.0456706657078	3.14314022513839	2.70826505590018	2.23083759930054	2.89831924899898	2.12826777841206	2.4831740617351	2.3559804329561	2.10719817139964	2.14152758645925	2.15542675658673	2.16634770549051	2.37561450884503	2.03618642188676	2.13887576563624	2.13169664318542	2.27348353919376	2.07842659603485	3.02812890088797	3.26807473745966	2.91380746701957	2.22585123617977	2.46077368488144
2011Aamer995	1.00143733978267	1.50434490090305	0.669114166053148	1.65455084273618	0.524954793915628	0.731517584779068	2.59969385326234	1.84836715678974	0.855581747407575	0.94164987026973	0.416908022376639	0.473982567037017	1.31474544266675	0.42336351936486	2.12901615797344	2.14213641079787	2.362455512964	1.36234011035718	1.11176760747604	2.77051539427396	0.635291989398576	0.537640182765388	1.69827336165825	1.20176391105699	0.436750926233706	0.869750544739122	2.65936409512876	2.62569851747949	1.52068675612534	2.325955648842	0	2.70418602640092	0.487171773119092	3.8709477956569	3.87828831351165	3.87847632535729	3.85299602424062	3.85081383027536	2.32001688987624	2.14424130727771	3.51338389832794	3.86510118213987	2.88067328400202	1.97596845421176	2.45304571680941	3.87436177183649	3.88043060015999	1.59630421695052	3.8417817486665	1.65768429436428	1.81738204475614	1.52635574037247	1.70237581942149	2.91095716308811	2.4824092258838	3.87414645443561	2.95241162884243	2.28534744406666	1.98720333389062	2.14749362510299	1.68168483805557	2.57107457028438	3.86759035117242	2.23713573228872	1.84094526280903	2.27304323779421	1.82148252643472	2.36606850937182	2.46650739255937	2.57402372722883	3.06541647815725	2.72501072322496	2.43607968287328	3.09395297258523	2.49962442351606	2.47661649427218	2.97896799171105	3.09021070292658	2.39057839020602	2.39174111131828	2.13992148890327	2.57461629174873	2.92763979146001	2.99692356296219	2.3957312061018	1.97689012835893	2.01371653198383	2.67532624637183	1.75301318357821	2.05397608112315	1.9273125136355	1.76147075586369	2.51204591194866	2.31927546353748	2.0446664278872	2.67943873332737	2.67865233850028	2.19631966153199	1.91816215598239	2.18312203263285	2.49879920621986	3.04501895694986	1.89954772802528	2.55039497960708	1.86071355102874	2.69573051054274	2.38105741540098	2.61007887013611	2.64314614627928	2.54276653967091	1.87210404217955	2.46971587097787	1.94455292439702	2.19425279144542	2.56369578377116	2.40261591407033	2.38424846847471	1.91287442760836	2.38987779286222	2.65780852479651	3.16087129054	2.70110836502611	1.91274145643472	1.72592337926949	1.97824268522924	2.60728901424468	2.69415571709692	2.51696420125972	1.84888221837277	1.978006233042
2011Aamer996	2.20405412320955	1.76851837800318	2.38211198392162	1.55786166960388	2.62129204966845	2.28824064847625	1.21317561941048	1.9021540016894	2.32617944914166	2.32702978310743	2.76299021135327	2.70195671585372	2.07193599544315	2.80828098821735	1.32112135548102	1.49026205796632	1.19024659158008	2.50578084251397	2.10913065169965	1.27535040882614	2.51610624008725	2.56695683406909	2.35112885332387	2.09583597093594	2.72255586611111	2.16030052767341	1.222623527364	1.24034999953642	2.56976228539898	1.19716831932273	2.70418602640092	0	2.65674769720574	2.05176528382001	2.08710644888923	2.07593297867176	2.05601637213909	2.03753972008891	1.77382802505401	1.38264099216463	1.8160683116056	2.07142389330938	1.56222275320295	2.15835198367366	1.3428816448135	2.06788938467656	2.08118110872072	3.00724553283299	2.04690583583442	2.53945137543368	2.76688012967096	3.11501850162916	2.19872771849336	1.57599132220327	1.9292050867181	2.05708186631451	1.83111225771333	1.85995995161885	2.09360473527359	1.98214429923303	2.55862406659595	1.70522541997092	2.05288773387879	1.81415820518526	2.67062357998708	2.02171964840628	2.39485154179106	1.76181990252892	1.69928817474023	1.62941649244845	1.87717600654654	1.91820274225041	2.11342192694644	1.84477834601748	1.87734844516302	1.76342020598523	1.88766593777421	1.63901266444344	1.89821918480717	1.80095085295074	2.04761271619318	1.91092345845301	1.8686429171578	1.92606767731043	2.15836421179976	2.14726125957113	2.08359714905137	1.67758969036472	2.17248174808605	2.21646679646414	2.29221995847301	2.07581090654737	1.78686997771578	1.85743027213271	2.46733999761018	3.47831109058793	3.47695886170674	2.23572557575611	2.57518757115263	2.43094249228504	2.50075977440037	2.14904234648087	2.40755344606553	2.542226407934	2.49732487328261	3.52369274403047	3.17025976941796	3.28309112838511	3.38585206826007	2.92154234475456	2.49095470123585	3.14055009186989	2.37169270936414	2.72723567338945	2.52786662936437	2.28117519400155	2.32130881034687	2.40556344797264	2.34823555454899	2.53323422946497	2.01656466012623	2.25565158787832	2.3815747588287	2.56062675179554	2.3143157291664	3.26410570072156	3.51656872016061	3.15059652016646	2.49156269626253	2.72689422268576
2011Aamer997	0.990007212970189	1.46055793407211	0.641579644054423	1.61313869406539	0.522644116315299	0.706165942839925	2.55056535493957	1.79329680189783	0.812830330415272	0.90776139692818	0.496058710150321	0.510670252880467	1.28331606967458	0.486428417016317	2.08633492972725	2.09278474819461	2.31439679468928	1.33446187806321	1.09037549925473	2.72395525841431	0.607413016306039	0.549284027077067	1.65474715662424	1.15162501814566	0.479173728443036	0.839270002243617	2.61114280151508	2.57494451361772	1.48485415093369	2.27940308564019	0.487171773119092	2.65674769720574	0	3.81550970950422	3.82309305091166	3.82318869182977	3.79764160446085	3.79536346517063	2.26355280215218	2.10033624836168	3.45789616280535	3.80982466457014	2.82378006151134	1.92086044987709	2.39976151017492	3.81900265747564	3.82517963697262	1.56247022661553	3.7864250972202	1.61228535728884	1.77428287934534	1.49889610046727	1.65005800313534	2.85394951992848	2.42545969945349	3.81874781343361	2.89551867579714	2.22860423673698	1.93222020949063	2.09240400029679	1.6325861864894	2.51363224854333	3.81219575340748	2.179896709628	1.79458824750387	2.21781859849538	1.77091555933675	2.30943272535638	2.40931602932368	2.51714956153642	3.00913113325491	2.66961813227604	2.38255413426348	3.03731352283675	2.44397594286973	2.42012477925189	2.92315353858962	3.03339196921829	2.33513370329838	2.33520175813226	2.08581467761496	2.51833413061015	2.87171134980868	2.94143853109019	2.34196921964017	1.92175569809771	1.95741548911237	2.61771229672552	1.70055983491702	2.00009295706225	1.87337019302219	1.70706983021111	2.45600573706048	2.26227636337849	1.9913288834743	2.64203004167496	2.64120553655012	2.14110520790689	1.86878982193317	2.1293628905729	2.44614251003064	2.9875648057684	1.85005009987676	2.49810628062879	1.81357510817336	2.65917229770637	2.34054770336817	2.56903244286229	2.60400359111446	2.49496966532261	1.82497203101061	2.42666881470628	1.89529181219278	2.14460638824517	2.50979263398871	2.34706117444731	2.3294910613428	1.86382819487795	2.33506131667286	2.60407097962959	3.10414664439037	2.6454186721848	1.86188045063586	1.67863435371584	1.92746731910531	2.56591452903346	2.65744005834412	2.47440139084608	1.79874576424102	1.93263841422833
2011Dvar1	3.27002555003657	2.88505314127418	3.55220671301995	2.69594159869757	3.77697161161823	3.49699579007582	2.11592617661557	2.70059158449107	3.39997565005545	3.38734317615325	3.92865864594533	3.85069902011726	3.07360046576064	3.97866884040806	2.35854296198585	2.41861663742789	2.2716663022044	3.41580831552635	3.149290807721	1.97726014563537	3.64190470370835	3.72007667645668	3.14161475308145	3.08483053625803	3.89026551984913	3.36433151505184	2.10005788520674	2.06787364217812	3.42081024412755	2.25357264445347	3.8709477956569	2.05176528382001	3.81550970950422	0	1.47005994122008	1.42690753679767	1.4429476362145	1.39395258715101	2.42973385679214	2.61053143871416	1.26507215098389	1.44707407814735	1.80510403566332	2.75372510901669	2.23120239034024	1.42857624416235	1.4583568784694	3.80122682937719	1.42570871217511	3.36099526312177	3.49058122869688	3.96126132070897	3.02228229931587	1.86104101889749	2.37884299378963	1.33591387995222	1.95627059972055	2.41327865808717	2.80454319773595	2.701417158847	3.27951850640837	2.07727245312646	1.41927846712722	2.44921248946309	3.37418133250897	2.67656061069108	3.14568968256915	2.27704421097703	2.24452313496898	2.14563248377862	2.04716293225894	2.33992546425052	2.73490121058056	1.95646065697013	2.43244387637886	2.31753943622282	2.12896714434488	1.64169496844907	2.5171223734044	2.39341472690986	2.79031079333092	2.33368526681234	2.15215781086448	2.16144401061212	2.73533957104068	2.84472642725377	2.71903592549639	2.05087486342366	2.98521907198383	2.89023327997499	2.95026286861713	2.85994145215737	2.34196122792052	2.36506946375492	3.02000538047368	3.86806127738354	3.86597696187523	2.69219175985051	3.22368025586875	2.947831555074	2.83709344106535	2.22819670371783	3.09623986002877	2.8226770531724	3.209565459308	3.91700996178795	3.64372428688629	3.65606121125126	3.76851427302113	3.26794032010883	3.2039932376664	3.54407774875538	3.06111527033302	3.21486301986492	2.8186857684891	2.71747609428988	2.7801315838976	3.09817398849338	2.78676179101641	2.82512871013694	2.03469816002055	2.42393043095527	3.0338476885297	3.29232226352434	2.97965968013765	3.63525874430115	3.90900414982422	3.54140127133879	3.16554165631855	3.35170181261311
2011Dvar16	3.28440370624075	2.90509132613107	3.56181703349765	2.71604589489795	3.78555637433205	3.50722620682556	2.14938723201591	2.72288832727528	3.41131532960558	3.39949723360941	3.93559323914312	3.85819301116961	3.08984004205104	3.9851008249619	2.38505315564601	2.44650885596864	2.30100860909928	3.42897450497652	3.16646789092642	2.0151494925196	3.65076705988659	3.72850243646011	3.15860438040046	3.09966170446938	3.8973997752526	3.3753187280728	2.13365265877064	2.10243062006169	3.43401089732779	2.28135936606467	3.87828831351165	2.08710644888923	3.82309305091166	1.47005994122008	0	1.17752372585269	1.12654234680326	1.3657902684955	2.40337639862424	2.63773400569599	1.49932954619957	1.08978761614454	1.84621266613356	2.69087770979192	2.2584697442503	1.21860956721216	1.10506634853705	3.80463741331667	1.21801430387578	3.35548144693232	3.47860360590784	3.94904573260288	3.00407234641478	1.78575907253946	2.38513360644137	1.4019167185311	2.00276816424992	2.44510740318968	2.82639474863208	2.72521510999939	3.28299605216287	2.04276440477359	1.4539693615448	2.46084443033159	3.38176156208772	2.69906820005183	3.15887466075975	2.30718437052395	2.26542624891851	2.1760157915631	2.09622254361435	2.38935135057488	2.77570494914157	2.01128341794586	2.4720208756835	2.34369471469089	2.17787568449808	1.73176480107519	2.55745456235473	2.43168033256902	2.81097568149442	2.37635988869426	2.19919623346963	2.21711399532794	2.76375529312655	2.83434505892349	2.7073872985781	2.03885183366693	3.01213676923277	2.90040084197771	2.9475500386214	2.84804479973894	2.35278020599141	2.30670387243747	3.02850412528066	3.87584319159767	3.87379010332129	2.70836050608315	3.23012243339815	2.96349812773317	2.85757575692859	2.25813541694492	3.10200834537385	2.84244634292681	3.21370238138335	3.9244224720728	3.65058685124063	3.66556965520095	3.77706018785298	3.27978824465346	3.20815463618137	3.55368249451987	3.06717494223333	3.22520220427449	2.83907373082296	2.73924311555017	2.80190749451673	3.10382203183221	2.80589267509593	2.84888684935011	2.07792783071381	2.45139012906004	3.04128084720188	3.29710474955134	2.98709950946499	3.6450126167104	3.91647916408488	3.55156839408563	3.17064517755614	3.35663754962224
2011Dvar17	3.28238331164537	2.90178332092009	3.5611554953043	2.71118158379847	3.78556678344551	3.5063900397269	2.13972587178802	2.71779035719167	3.40974364169332	3.39755654005551	3.93594599084629	3.85829644840077	3.08637895117045	3.98568770771469	2.37762233934387	2.43968024510693	2.29307392581508	3.42626624256099	3.16384451330434	2.00273113109374	3.65018076708414	3.72815434514144	3.15482614400683	3.09642198206091	3.8976803070266	3.3741123930914	2.12333206313968	2.09166990814301	3.43119936496584	2.27308539440097	3.87847632535729	2.07593297867176	3.82318869182977	1.42690753679767	1.17752372585269	0	1.22257609492784	1.40750339594226	2.40664565669814	2.62720345973718	1.49589411660084	1.20755953056568	1.83832974621911	2.70768624191744	2.24992532631908	1.25262622344616	1.20420184400664	3.81159169287202	1.15976630412338	3.36088795786158	3.48247577169706	3.95464832472762	3.01028062485111	1.79932338586787	2.38161613661564	1.39742394800683	1.99000903909882	2.44646240275648	2.82933714961349	2.72820898540801	3.28424271034816	2.05617847014504	1.45477358737537	2.4648483505364	3.38476530816156	2.6988542458486	3.15898014230131	2.29858298786709	2.26691199856214	2.17141845113419	2.08287055677615	2.3821000426993	2.77368460987672	1.99694215378062	2.46830856655058	2.34345103456206	2.16659544254344	1.71841942861369	2.55440173313498	2.42761940209189	2.81186379128062	2.36903838092189	2.19111413182586	2.20631732668558	2.76008329052929	2.83435415274697	2.7145442015775	2.04157738990443	3.0090663395688	2.90303164691482	2.95363884093282	2.84793356888148	2.34790645922852	2.32410000830902	3.0288738891182	3.87577325282014	3.87370716017796	2.70514878134254	3.23241991994635	2.96193594747354	2.8523755687984	2.24941323588197	3.10425642625493	2.83701403757154	3.21670602663672	3.92451532898166	3.65134443582429	3.66474820051528	3.77665820695334	3.27755877561135	3.21114082037023	3.55292526940027	3.06930747474215	3.22502008219592	2.83397079723574	2.73611222507283	2.79966840749561	3.10614237604444	2.80335808986348	2.84382504799258	2.0668386811735	2.4424453269404	3.04269761956475	3.29959583403847	2.98860370178182	3.64407466218435	3.91654235906839	3.55054309474002	3.17297975318595	3.35888993486807
2011Dvar18	3.25738779374256	2.87643281566335	3.53570530688984	2.68702319431951	3.75994754013231	3.48090801237938	2.11838996747011	2.69339115572636	3.38459636782335	3.37267494962841	3.91049180160655	3.83280549031398	3.06220492240689	3.96008896226575	2.35461952664374	2.41633804122105	2.27039094148078	3.4022522054013	3.1391318106631	1.98373712255808	3.62476667325112	3.70279998058307	3.1311662020803	3.07182142571195	3.87214346814526	3.3486423376258	2.10291756147739	2.07088588336103	3.40735919758704	2.25057607002252	3.85299602424062	2.05601637213909	3.79764160446085	1.4429476362145	1.12654234680326	1.22257609492784	0	1.35661105906667	2.37793125938346	2.60806703018423	1.47060524630643	1.18671060891061	1.81323309775688	2.67940197628053	2.2267835192059	1.25061567570617	1.20653734071764	3.78087093219909	1.25667875346606	3.33201978267807	3.45537702855969	3.92636750010898	2.98030060259246	1.77094417627208	2.35647614537449	1.36664233814265	1.97114588154505	2.4159047810247	2.79880603366328	2.69711921954666	3.25670458707602	2.02922395625939	1.42930487644939	2.43264312554452	3.35529247128935	2.66992029964417	3.13184974508181	2.27595213291119	2.23434090818478	2.14513168872613	2.06548953067354	2.35955279188981	2.74778801452841	1.98003753557881	2.44233225306755	2.31330280840036	2.14735186589366	1.70104594604849	2.5279497580043	2.40160183576795	2.78280346057425	2.34539889526792	2.16886599788	2.18718118698383	2.73542538876132	2.80975488826036	2.6825558822662	2.00659103104195	2.98343138396629	2.87130302801533	2.92563261409562	2.82127841573975	2.32450581344293	2.29539489603881	3.00213016592336	3.85239572459879	3.85033340484418	2.68041293722292	3.20490292713165	2.93632017038418	2.83008824834297	2.22899953150825	3.07697307437488	2.81532186082924	3.18913366870283	3.90109722294549	3.62657366868288	3.64150622917454	3.75333026122735	3.25438105519836	3.18362365280587	3.52913743694405	3.04220746324918	3.19943358760766	2.8117859499937	2.71158506698831	2.77458798598567	3.07888832083822	2.77858622694096	2.82172439538396	2.04777316708028	2.42231015727755	3.01566185282037	3.27195151860919	2.96172689456793	3.62089837611538	3.89313851697496	3.5270821771633	3.14543783322974	3.33203520987594
