2011Aamer1000	2011Aamer1001	2011Aamer947	2011Aamer948	2011Aamer949	2011Aamer951	2011Aamer952	2011Aamer953	2011Aamer957	2011Aamer958	2011Aamer959	2011Aamer961	2011Aamer962	2011Aamer963	2011Aamer964	2011Aamer965	2011Aamer966	2011Aamer971	2011Aamer974	2011Aamer975	2011Aamer976	2011Aamer978	2011Aamer982	2011Aamer983	2011Aamer987	2011Aamer989	2011Aamer990	2011Aamer992	2011Aamer993	2011Aamer994	2011Aamer995	2011Aamer996	2011Aamer997	2011Dvar1	2011Dvar16	2011Dvar17	2011Dvar18	2011Dvar2	2011Dvar20	2011Dvar22	2011Dvar23	2011Dvar26	2011Dvar28	2011Dvar3	2011Dvar32	2011Dvar4	2011Dvar40	2011Dvar42	2011Dvar46	2013Dvar51	2013Dvar52	2013Dvar55	2013Dvar62	2013Dvar63	2013Dvar64	2013Dvar65	AM2_FL05_15	AM2_TH07_28	AM2_TH07_29	AM2_TH07_30	AM2_TH07_31	AM2_TH07_32	AM2_TH07_33	AM2_TH07_34	AM2_TH07_41	AM2_TH07_43	AM2_TH07_48	AM2_TH07_49	AM2_TH07_50	AM2_TH07_89	AM_FL05_10	AM_FL05_12	AM_FL05_13	AM_FL05_16	AM_FL05_17	AM_FL05_19	AM_FL05_2	AM_FL05_20	AM_FL05_21	AM_FL05_24	AM_FL05_27	AM_FL05_6	AM_FL05_7	AM_FL05_8	AM_FL05_9	DV2_2011Dvar19	DV2_2011Dvar30	DV2_2011Dvar43	DV2_2011Dvar48	DV2_2011Dvar49	DV2_2011Dvar5	DV2_2013Dvar56	DV2_2013Dvar66	DV_FL05_14	IS_CT_1	IS_CT_10	IS_CT_11	IS_CT_12	IS_CT_13	IS_CT_14	IS_CT_15	IS_CT_17	IS_CT_19	IS_CT_2	IS_CT_21	IS_CT_22	IS_CT_23	IS_CT_24	IS_CT_25	IS_CT_26	IS_CT_27	IS_CT_28	IS_CT_29	IS_CT_3	IS_CT_30	IS_CT_34	IS_CT_35	IS_CT_4	IS_CT_41	IS_CT_43	IS_CT_44	IS_CT_45	IS_CT_49	IS_CT_5	IS_CT_50	IS_CT_51	IS_CT_52	IS_CT_6	IS_CT_7	IS_CT_8
2011Aamer982	1.20785577495851	5.84483958439097	5.84623622311751	5.8501331631449	5.43803491294181	5.8492887704269	5.85136467862301	5.8232751045461	0.931618067727682	1.23968919950118	0.126138567188786	5.54394724604089	5.53365928776883	5.69874497167777	5.85061014582197	5.82826156674652	5.85228051508867	0.979978186942954	0.833542964299681	5.84789079379318	5.61523580349817	5.74372847080869	0	0.859312754194432	5.48667548118267	5.84901973941586	5.85082786513547	5.85060802965396	3.34613393719498	5.85175347619581	4.78005705541375	5.85169025226407	4.19223571671026	6.45837296400825	6.50870091660836	6.42367705982925	6.54812167068744	6.56885458261772	6.31872464799591	5.50103654750857	6.52821141605849	6.45070620223271	6.28045080860514	6.58291621315163	3.15777963998709	6.54416199362076	6.3736807983718	6.29446484497531	6.43500117227348	1.11059241117267	1.00403590505868	1.51978229591214	6.10073092077228	6.54303329464666	5.31146304763848	6.50177718834856	5.16070775005793	5.45960933105007	3.89021584183783	3.7415533791821	1.33332793607462	5.46914083730891	5.4068286831592	5.4713225361098	1.80839393114858	5.38802605953191	1.86076357445405	2.4497207028045	5.44896697381935	5.33442813931381	1.99757830124161	5.39563998062612	3.29035152575967	2.14467536719133	5.4654016283448	5.47340890834177	5.30718352669577	5.46941135033488	5.48271773439998	5.47285543160067	5.00282054721464	5.34918390370036	4.7697220000804	5.27248406561585	2.21842265035704	6.38271344558864	6.46294870254876	5.69280499793467	6.45303945387203	6.272044400955	6.0935671309211	6.39284465005273	6.2521559179419	6.55252868015309	1.97072130918902	1.9359728901076	1.89998535045338	1.95636541488943	1.96934949961549	1.80669005911747	1.55760360216528	4.41675614089372	1.98376101476492	2.33749341865726	1.98525898515376	1.67812399037309	1.96971801506596	1.92401713374333	1.94002093840788	1.95004869963426	1.98408891351228	2.03677052258319	1.98071089913727	1.96950864676214	1.67344976453254	1.9691820344105	1.96867352443307	1.98307149049408	1.96178129377773	1.68328814920646	4.4410568878732	2.29611137769926	1.9722554800284	1.79298422016732	1.98183041196585	1.77319253134542	1.96375105680929	1.97220122184623	1.97248337249099	1.97467901413752
2011Aamer983	0.377882801239367	6.60292595410939	6.60441610483617	6.60810247617152	6.20327707617171	6.60739415896023	6.60924303726973	6.58149776096798	0.0774909746517618	0.413089780754723	0.73963242683337	6.30780818546656	6.29750158316805	6.46009968170104	6.60852648595274	6.58652437066954	6.61020527757188	1.70988442824046	0.0307362106890228	6.60571798147872	6.37798373949755	6.50419885356769	0.859312754194432	0	6.25131321843644	6.60712274797661	6.60868988526926	6.60848950830097	4.00707909124774	6.60965560997511	5.55277819534381	6.60955442598539	4.97028561986643	6.77618244683311	6.8242602363421	6.74312902626726	6.86187351517759	6.88167057662877	6.64343584082388	5.87910447655115	6.84293006129473	6.76903597017312	6.60723685980734	6.89539881133332	3.86631729348599	6.858015141123	6.69549259971711	6.61941346420402	6.75425719158576	1.24903652455348	1.38484325617552	1.64223617895823	6.43613112929574	6.85740824870249	5.69285014334892	6.81762784855921	5.5517908404338	5.83053753913521	4.36085330192982	4.22259863535807	1.93684704440883	5.83940325351666	5.78092661306725	5.84156421197434	2.3599897817122	5.76434578103627	2.47896647335712	3.0352227376307	5.8205595942663	5.71451055221245	2.60940567037506	5.77134717734952	3.80380664072981	2.74669367518518	5.83616010900822	5.84353284762747	5.6885860341228	5.83960411944363	5.85233339957347	5.84304530587369	5.40354473615976	5.7278113729671	5.18535191954591	5.65609339343956	2.81458164256964	6.70467078485951	6.78100982479442	6.05060575192516	6.77175451576427	6.59955353165564	6.42925266635829	6.71462919190094	6.58078655153856	6.86630866711805	1.25243342315157	1.21283882757048	1.17604697328622	1.23549113757436	1.26003104025988	1.1632095658818	0.883636952130715	4.81642833707155	1.29868826555304	2.61961808738496	1.30018392170962	0.978818425636701	1.25433129519088	1.20056692537487	1.21702901474576	1.22748208607169	1.29900933041956	2.25828098160243	1.29563612045619	1.25260401695141	1.75647959934052	1.24837835208636	1.24789465082972	1.29800100883193	1.24050865986272	0.981266910055231	4.84226712516367	2.59589331905455	1.27157795265356	1.17714313208107	1.29677156688159	1.05651874463135	1.24186679146367	1.25159244815506	1.27173305209433	1.27570168005056
2011Aamer987	6.55201893326811	0.454194890087936	0.453946645103834	0.460938418268275	0.0558486498180573	0.458099517316638	0.463557658220523	0.430902148590141	6.31554182355923	6.57896225294097	5.59776134788197	0.0670814627101258	0.0594122364138062	0.256150404518322	0.462195589631226	0.436134254688615	0.463894445365114	4.78178094543451	6.22785722399963	0.460721700337979	0.15194616696814	0.314861178873992	5.48667548118267	6.25131321843644	0	0.457847894164235	0.463149109752801	0.462939623412901	3.36170203762638	0.46361468999362	0.761707447559941	0.464085964421484	1.36267303323163	6.18607908414463	6.24027224955194	6.15099211700585	6.28071165865138	6.30206777926221	6.05016280162935	5.18383292232627	6.26041080239966	6.18138856191673	6.00690139331783	6.32434982484252	2.657293311904	6.27611423615679	6.09891052075102	6.04891256913888	6.16721508779175	5.61813609585013	5.42992832941868	5.76115480660747	5.83854094647645	6.27910322819157	5.08050754271495	6.23171564457241	4.89517079040753	5.1420097573574	4.21695971433061	4.19145785982538	4.70085182810147	5.15094752034339	5.0833534796307	5.15377948046599	4.51098987354041	5.07612370555265	4.33191568822247	4.10633315026057	5.12929867785427	5.01564249250593	4.28005727729728	5.09142426670258	4.09926774941563	4.22874988787109	5.14981895198308	5.15655541582787	5.02474837529902	5.150420044866	5.16725377031246	5.15614517098124	4.77870546635937	5.04970206128749	4.6052665405957	4.99743863250807	4.20945746130169	6.11934246954502	6.20047607842923	5.43240352761123	6.1920229731953	6.01281709382018	5.8316141989154	6.13029977562404	5.99182695617973	6.29014552904434	7.09796949509897	7.07921632120425	7.05120695682358	7.08796386219088	7.08716387468252	6.90417452745048	6.73179404134036	4.88457132284709	7.07332564804219	5.36774672759734	7.07466873496236	6.84958658477227	7.09443532932858	7.06995515475717	7.08216696527107	7.08910662349207	7.0736498442191	5.54810759450676	7.07065867545898	7.09576694752335	5.82612959789148	7.0994785156066	7.09887609282031	7.07272369142693	7.0936433943923	6.85501000190426	4.88235902380718	5.26931924120505	7.08035026222566	6.85825074138118	7.0716029965362	6.94118379895962	7.09913306428306	7.10307515069943	7.08066516735798	7.08084262468972
2011Aamer989	6.90416469246395	0.0111034364300877	0.00570075989344394	0.00825687981863016	0.507096149340751	0.00308251464754022	0.0124982921443493	0.0409969614584179	6.67075130140712	6.93056759741882	5.95941564330459	0.396771651010741	0.405100377617199	0.211277501142273	0.0108913002786444	0.0328319116842471	0.0101435830299653	5.13442833889551	6.58377085780947	0.0193545812381281	0.314366937409135	0.151698861369184	5.84901973941586	6.60712274797661	0.457847894164235	0	0.0146442448250806	0.0136166482423283	3.6330464075151	0.0108984474336761	1.17679625152737	0.0133391107312032	1.76448464825019	6.24646575468218	6.30058272520525	6.21180881116315	6.34059282184038	6.36179399764426	6.11628974836868	5.269971124924	6.32088469715831	6.24274451295493	6.0717645017379	6.38697191669171	2.97841451607042	6.33567897467664	6.16018380183812	6.12109165127336	6.22971997118646	5.96182390848919	5.80197734049531	6.1333009678324	5.91197376042547	6.34115258060839	5.18179495235159	6.29191205488924	4.99393199054916	5.21220512881072	4.41417870342502	4.40291334638995	5.05318693865545	5.21995775177406	5.15206015937486	5.22341841365371	4.84470732087533	5.15441395873512	4.67506875880584	4.41543688362354	5.19893486044984	5.09330886530099	4.61630498624214	5.17248710113402	4.34696848464925	4.55676206038142	5.22177277163881	5.22689893700466	5.11590697497614	5.21898320366815	5.23826602785894	5.22651842564692	4.88816900974571	5.13400152107564	4.72957480486791	5.09130413028757	4.53299853376404	6.18533813597299	6.2645497504156	5.51558722222938	6.25795450537548	6.08420387405179	5.90381224200516	6.19699577894163	6.06366904455868	6.35224053161041	7.44579173017431	7.42747658789679	7.3995266764595	7.43582074716266	7.43468722288053	7.25929794417548	7.07818688654799	5.03720559717631	7.42011684935636	5.66329350215323	7.42146996375262	7.19724199823621	7.44217921848868	7.41823586699283	7.43040863374741	7.43727947750378	7.42044499073373	5.85762133383261	7.41743371947216	7.44355716380269	6.1505125427336	7.44740635114714	7.44679603184972	7.41951149873727	7.44156460880577	7.20267325482025	5.0330074001619	5.56295632859396	7.42760453977168	7.21238874238987	7.41838238302171	7.28929135088271	7.44725521597169	7.45105673192391	7.42792164779515	7.42806146630786
2011Aamer990	6.90556662179661	0.0180534095024319	0.0179716328557534	0.00970945067910633	0.512203155365856	0.0148332161615881	0.00837043766938144	0.0439201412033443	6.67229602218117	6.93193601886816	5.96121031226149	0.402303134944787	0.410338296138717	0.217690764129087	0.00859516806559941	0.0355835537337757	0.00867381320439285	5.13528706931064	6.58533674326313	0.0161808984783046	0.320194905951119	0.158475238894029	5.85082786513547	6.60868988526926	0.463149109752801	0.0146442448250806	0	0.00888177083762015	3.63048949034363	0.00880141078296541	1.18048626916762	0.00794461998106895	1.76763020900543	6.24142923225109	6.29562946720587	6.20673911875288	6.33568321793248	6.35690632828015	6.11146816361146	5.26446155453617	6.31599346764112	6.23772811671175	6.06668688770644	6.38239203595026	2.97933890796505	6.33072325111371	6.1550436820812	6.11665068727208	6.22478448040579	5.96293403952781	5.80527547552151	6.1373015045798	5.90723918140817	6.33644723215787	5.17651140677587	6.28695200617515	4.9875656866206	5.20496058121323	4.40948907770183	4.3987076072779	5.05445216002809	5.21256123298439	5.14430320963793	5.21614236329124	4.84480877922811	5.14766270292645	4.67668407807882	4.41508001943162	5.1915431873351	5.08626124421241	4.61751782906565	5.16590650911025	4.34397731180907	4.55749197429591	5.21472623129014	5.21969546859006	5.10951430822605	5.21150146543181	5.23118876855875	5.21932892741374	4.88169198309755	5.12742810434136	4.72326441454289	5.08494243580598	4.53347108963261	6.18066190822873	6.25985890675125	5.51029343535427	6.25344376127117	6.07971146745725	5.89894126552388	6.19241222670937	6.05914701620696	6.34756267593741	7.44736024629333	7.42903884047123	7.40106506589304	7.43738177038325	7.43623852591696	7.26146191327055	7.07937818174792	5.0310756936844	7.42163758185004	5.66156402427051	7.42299217093567	7.19857622744017	7.44374211830579	7.41979026620338	7.43197307054801	7.43884876123994	7.42196612010825	5.85649997978834	7.41895162409971	7.44512282974556	6.15014104629148	7.44898069468278	7.4483699197859	7.42103159965948	7.44313448179572	7.20401646946871	5.02682279192983	5.56103000949469	7.42914286642936	7.21450183695419	7.41990125375974	7.29072322971458	7.44883185310788	7.45263344116276	7.42946029778915	7.42959933722851
2011Aamer992	6.90537610264718	0.0172190297722868	0.0169778338486451	0.00874149835265096	0.511991264098135	0.0138514181427174	0.00738178476330759	0.0437246275259848	6.6720970490894	6.93174717732518	5.96099377999032	0.402093588692344	0.410145320410554	0.217460071510565	0.00772668752490357	0.0353298068026519	0.00775225804123548	5.13511479571879	6.58513649043903	0.0148797617414594	0.319985474238029	0.158221721628208	5.85060802965396	6.60848950830097	0.462939623412901	0.0136166482423283	0.00888177083762015	0	3.63044544198197	0.00744158671281201	1.18025702205611	0.00759727121433742	1.76739685277016	6.24167562340907	6.29587470731576	6.20699099367289	6.33592424093458	6.3571449484283	6.11169710816266	5.26471860236822	6.31623173247089	6.23797547577096	6.06693095562378	6.38261399411503	2.97909814935514	6.33096767696044	6.15529912818191	6.11686356841465	6.22502805379419	5.96272187625179	5.8049428134586	6.13692451587763	5.90746775057627	6.33667584375055	5.17676088394049	6.28719441412486	4.98785866609288	5.20529755509713	4.40967583100607	4.39886458712021	5.0542486385566	5.21290692335094	5.14467002416639	5.2164816701044	4.84468086598627	5.14797328231879	4.67644782453668	4.41497799753186	5.19188590572621	5.08658640590426	4.61730857997494	5.16620669872224	4.34405308714286	4.55731541428657	5.21504973923894	5.22002805588607	5.10980356507991	5.21185064444464	5.2315140244549	5.21966118305487	4.88199313202607	5.12772647744921	4.72355005476432	5.08522979492849	4.53331329680935	6.18088849307234	6.26008827419212	5.51052998056414	6.25365946146438	6.07992281344145	5.89918062726591	6.19263498536136	6.05935802816918	6.34778844444746	7.44715645783362	7.42882915604525	7.40085411429676	7.43717838541875	7.43603486303563	7.26121279711345	7.07918078691523	5.03125852125803	7.42143425546396	5.66148350371877	7.42278879943852	7.19836539400135	7.44353791148427	7.41958006886268	7.43176370826167	7.43864060905781	7.42176276431471	5.85638741465828	7.41874834410891	7.44491874929665	6.14999048206155	7.44877684324366	7.44816610227457	7.42082827752455	7.44293062114583	7.20380616949384	5.02700999873109	5.56097556796735	7.42893936328579	7.21425656182075	7.41969796291024	7.29051133911381	7.44862483019955	7.45242854736058	7.4292567626051	7.42939563075269
2011Aamer993	4.26217793461608	3.62834935859278	3.63138891760926	3.63181120518275	3.32216984638833	3.63342005864027	3.63156768862644	3.60681205957976	4.06371572196128	4.28061042993514	3.44793608195802	3.40705422239408	3.39457752166452	3.52584864611419	3.63142516448642	3.61169170052476	3.63331598609319	2.49208719835563	3.98445025130769	3.62647847729242	3.46178774065477	3.5587075080774	3.34613393719498	4.00707909124774	3.36170203762638	3.6330464075151	3.63048949034363	3.63044544198197	0	3.63247077270581	2.80676493528169	3.63165435081734	2.41500920874865	4.94737336969208	5.01768750232807	4.90322708030725	5.0681248426207	5.09505567963201	4.7854274571876	3.74409031030356	5.04524792840144	4.94911523108015	4.7411364433761	5.13871446676104	1.73898341919784	5.05950259092888	4.83755590879462	4.80083957169368	4.93871997171053	3.3701026848353	3.55556968929017	4.07937007627972	4.52796095034299	5.07858082367629	3.54397721202761	5.00615794837383	3.24139990455883	3.54986849322605	2.12410660582373	2.07337235522638	2.47064130076565	3.56065356912323	3.45951771730728	3.56664281985132	2.13401478265803	3.4707643170335	2.37735370773871	1.93880463060748	3.53017807196861	3.3839969916244	2.27768344468477	3.49709834526297	1.88693588866156	2.16988061768385	3.56487037022274	3.5716081841928	3.41818195267002	3.55903248796242	3.58868935485143	3.57114054796881	3.05605397907645	3.44026604376856	2.82009183120213	3.38320368134569	2.12359177023645	4.88722175438561	4.98508805147612	4.00408898086768	4.97705199175446	4.76089125169721	4.52135973546233	4.90490005913617	4.73368991943515	5.09014440775191	4.8896780223909	4.85127752653857	4.80850183551311	4.87756369688405	4.87717404948553	4.77810727944158	4.39550160823384	2.14877648454579	4.86245132437843	2.2251821362169	4.86409931524589	4.51218748146622	4.8848914320149	4.8371119448248	4.85611314354604	4.86865249760837	4.86283833125241	2.49953174887078	4.85915065592564	4.88665270892085	2.94738250418503	4.89136958581283	4.89075688556536	4.86170155971218	4.88407684735747	4.52443265070684	2.1614204152022	2.22351074182069	4.86961940737433	4.74485437972832	4.86032604171084	4.64597537302354	4.884231539856	4.89401295440736	4.86992404710994	4.87012824991712
2011Aamer994	6.90656585006268	0.0159025559185874	0.0147610198104433	0.00629675875071448	0.512707019183782	0.0109843320439843	0.0062253008832907	0.0444465563107965	6.6732656150018	6.93294336231008	5.96213597461845	0.402719247337721	0.410847982259301	0.217861834282939	0.00631235946202371	0.0360341125402611	0.00493882917924887	5.13648075677782	6.58630353971713	0.0144372382401656	0.320541395804156	0.158516740449982	5.85175347619581	6.60965560997511	0.46361468999362	0.0108984474336761	0.00880141078296541	0.00744158671281201	3.63247077270581	0	1.18119741690001	0.00636664817360751	1.76840613556569	6.2433635398298	6.29752834648645	6.20867651118593	6.3375704329101	6.35879045794732	6.1133665746823	5.26663050210972	6.31788254275226	6.23964858942658	6.06864733609375	6.38419400406475	2.98040676781104	6.33262163806007	6.15700422422413	6.11846594333655	6.22668360114119	5.96399422455301	5.80576596250359	6.13756736296346	5.90913944000203	6.33827769390175	5.17865218863743	6.28886198093871	4.99002563076646	5.20758327451791	4.41180817947927	4.40093187171499	5.05550626665232	5.2152158995883	5.14705783572401	5.21875802679965	4.84615744388641	5.1501618747779	4.67759946375052	4.41648267192454	5.19419960399723	5.08883968445606	4.6185325388441	5.16838270943104	4.34596526193631	4.55862702906524	5.21729813804893	5.22230426084838	5.11196032268506	5.21417537163057	5.23376540182766	5.22193393343488	4.88422795211833	5.12991257724659	4.72577973623201	5.0873883649164	4.53467022382458	6.18250723881711	6.26169541027624	5.51239257176828	6.25524896108214	6.08153417198492	5.90087240382351	6.19422651526073	6.06097825279339	6.34939415449758	7.44828181898773	7.42996412488176	7.40199821917626	7.43830610406574	7.43716450718344	7.26222680560287	7.08041489378259	5.03365669873787	7.42257061812898	5.66332848426981	7.42392477927051	7.19957183268966	7.44466518514587	7.42071814261315	7.43289757995995	7.43977145883035	7.42289904629601	5.85812604914412	7.41988549290677	7.44604519131867	6.15158731333959	7.449900895362	7.44929026108427	7.42196482244217	7.44405614773442	7.20500945915171	5.02941332894562	5.56285088593128	7.43007202050471	7.21527947636682	7.42083483304721	7.29168951163552	7.44975196957414	7.45355299368234	7.4303893409692	7.43052848827866
2011Aamer995	5.85772029686666	1.17280746371232	1.17335634076178	1.178980579277	0.709368087819053	1.1770608733987	1.18097511933221	1.14974448586941	5.6177678730006	5.88513214054677	4.89218134331237	0.823967127627741	0.814018494974623	0.997480216828514	1.1798807602267	1.15496948946882	1.18160413143624	4.07969987187984	5.52911188606864	1.1777299646302	0.902964366887038	1.04997811596789	4.78005705541375	5.55277819534381	0.761707447559941	1.17679625152737	1.18048626916762	1.18025702205611	2.80676493528169	1.18119741690001	0	1.18140817711341	0.614896931638758	5.99791556523072	6.05345720162873	5.96157368207106	6.09522261847809	6.1172414019335	5.8549738582484	4.94958236918823	6.07410871418212	5.99229569550151	5.81100492656289	6.13821826857274	2.04784338431448	6.09067017371219	5.90780109460877	5.84861559167367	5.97706625759405	4.93782800403309	4.73005685442281	5.07700061215228	5.63219472771432	6.09240303047334	4.82422881803422	6.04486073821884	4.63535385738345	4.91265505718521	3.77649259847415	3.72705087315789	4.0058628762714	4.92237109566258	4.85202870407134	4.92511984878133	3.83837964561311	4.84047901159898	3.66471842025499	3.4816016348623	4.89969564572903	4.77764325579621	3.62124166024905	4.85479688103436	3.57210669348789	3.58002340653508	4.92025309114716	4.92784509215684	4.77789483274576	4.92204545134723	4.93877154548777	4.92737244124231	4.50031325361618	4.80910607340693	4.30024008606071	4.74692624011145	3.56621066215833	5.92579697921362	6.01027869291458	5.20498518113602	6.0007949992526	5.81330812370246	5.62523318949375	5.93683298801316	5.79153965283271	6.10361090140245	6.41585491669074	6.39594009689079	6.36728913864044	6.40565414002554	6.40540072958325	6.21805295927084	6.04523449531304	4.50322347987782	6.39266289317414	4.74280497423057	6.39401347506167	6.16293977312458	6.41239364181666	6.38646547748174	6.39898009387122	6.4061821838861	6.39298640969121	4.90184131348443	6.3899749313669	6.41367123007703	5.15938663974806	6.41723521886843	6.41664208091341	6.39205579217637	6.41131818868221	6.16853304370847	4.50448698707268	4.64541666767828	6.3989625224368	6.17347586747792	6.39092903753064	6.25552571589854	6.41648283546363	6.42076387416653	6.39927316189302	6.39952413730411
2011Aamer996	6.90643750461618	0.0176032957963132	0.01699072646152	0.00831930571783479	0.513145020333043	0.0134831360002041	0.00659000888544165	0.0448799143718089	6.67316089151631	6.93280909944334	5.96207103693879	0.403233307026393	0.411304256612276	0.218558357076514	0.00717688023825814	0.0364353270571585	0.00662773452910572	5.13624333417503	6.58620196740979	0.0146680483928095	0.321114363384108	0.159298078756132	5.85169025226407	6.60955442598539	0.464085964421484	0.0133391107312032	0.00794461998106895	0.00759727121433742	3.63165435081734	0.00636664817360751	1.18140817711341	0	1.76853599285243	6.24239833251683	6.29658856309665	6.20771363443549	6.33663622523926	6.35785587958078	6.1124529378427	5.26555014306372	6.31694806350368	6.23869281974428	6.06767155851201	6.3833284475685	2.98020672863292	6.33167871728338	6.15602632796109	6.11762539736404	6.22574672061578	5.96382069614296	5.8059924731417	6.13792416282113	5.90825138042825	6.33739275534076	5.17763434241966	6.28791309262801	4.98874652597697	5.20611792829327	4.41070031196135	4.39990196257363	5.05536318403946	5.21371732387742	5.14547505033555	5.21729710008121	4.84581175487232	5.14882728383425	4.67753791223946	4.41608411416672	5.19270369464679	5.08743754808178	4.61840441785287	5.16706586612756	4.34512755053337	4.55841593164123	5.21588046760731	5.22084934173702	5.11067698046271	5.21265783640859	5.23233975333126	5.22048283851352	4.88289682362875	5.12859417375192	4.72447604395194	5.08610742870994	4.53441427961734	6.18162701886946	6.2608137273068	5.51136233166117	6.2543992086077	6.08068882514834	5.89995236800531	6.19337345888241	6.06012804677498	6.34850802807084	7.44819327244104	7.42987397533405	7.4019033586155	7.43821601489893	7.43707268919236	7.26224644634246	7.08025468827409	5.03229143509155	7.42247321265412	5.66265747046702	7.42382765098631	7.1994381746241	7.44457550017199	7.4206264409039	7.43280787482481	7.43968278913692	7.42280171497402	5.85755787692969	7.41978755586717	7.44595607868119	6.15114909683819	7.44981361634607	7.44920290871857	7.4218672984528	7.44396806422513	7.20487779561015	5.02803955167688	5.56214338313785	7.42997776119073	7.2152892492137	7.42073707881504	7.29157424298	7.44966476633396	7.45346591645703	7.43029515572231	7.4304341603636
2011Aamer997	5.2782242694788	1.76040414516436	1.76122405787729	1.76635958177138	1.31092650616088	1.76475084193303	1.76813184898633	1.73763473427056	5.0358130517494	5.3059210029575	4.30502379089663	1.42401908261628	1.41385173872915	1.59309825068174	1.76713774249738	1.74277185719272	1.76884368865535	3.49607950520545	4.94645810182547	1.76480677604416	1.50132852589919	1.64359310335735	4.19223571671026	4.97028561986643	1.36267303323163	1.76448464825019	1.76763020900543	1.76739685277016	2.41500920874865	1.76840613556569	0.614896931638758	1.76853599285243	0	5.88001279868297	5.9364382210913	5.84281473179117	5.97909338792171	6.00156011430441	5.73235825892759	4.80203383099625	5.95746487556563	5.87380292835014	5.68809067777065	6.02172392133096	1.59776396597099	5.97454482908293	5.78792122297111	5.72238083332481	5.85791909414152	4.37309941643532	4.15265002948601	4.51798579501022	5.50200798935466	5.97555459590553	4.65926830246254	5.9278340361614	4.46813303241257	4.76700702495712	3.46079845648341	3.3883828536575	3.429373930717	4.77724846136551	4.70501838455696	4.77994809797585	3.28498661392246	4.69053340181116	3.12055702570015	2.98156733555977	4.75389267095743	4.62613400202754	3.0856792244446	4.70411967377699	3.17241404028802	3.05490210851412	4.77448489714963	4.78265308617133	4.6200277584571	4.77706524561044	4.79374232031989	4.78212590979993	4.31890792136954	4.65569754333885	4.09958573293295	4.58640588455939	3.04675099095288	5.80437827749446	5.89107863693424	5.06040972309322	5.88091996608539	5.68787053062411	5.49501715891683	5.81550599652709	5.66558758484364	5.9868245832883	5.84765170363489	5.82670906309365	5.79745321263657	5.83723126824753	5.83752497063969	5.64800701446075	5.47211590885557	4.23047845112487	5.82585224331125	4.23514507391059	5.8272134944208	5.5904693696598	5.8442631022957	5.81703306548949	5.82983057702469	5.83726448260131	5.82617610866627	4.3722428422911	5.82313768979813	5.84548820553522	4.60765439151123	5.84890874334868	5.84832342216394	5.82523877561589	5.84290036839977	5.59618232625356	4.23498427354575	4.13706232000292	5.83144523485587	5.60476286476715	5.8241033479275	5.68401707474147	5.84782258070526	5.85239532787029	5.83175278397126	5.83207979496202
2011Dvar1	6.89229639814009	6.24279807941184	6.24636996291807	6.24378599030742	6.17223153450056	6.24681909859823	6.24245527819097	6.22922334471176	6.80472604399475	6.89674134178152	6.50906894451985	6.20038460180382	6.1912022062853	6.23052129883625	6.24286509996129	6.23275896471109	6.24432280661834	5.87812737506588	6.76266632587402	6.23790509092998	6.21474498076421	6.23594142898602	6.45837296400825	6.77618244683311	6.18607908414463	6.24646575468218	6.24142923225109	6.24167562340907	4.94737336969208	6.2433635398298	5.99791556523072	6.24239833251683	5.88001279868297	0	1.08003358305586	1.27211226731012	0.61466258915915	0.38815301324117	0.757784017140993	1.87834661125931	0.298140776193378	0.993139753975482	0.58058917629744	0.658546028162299	5.53081953709701	0.783583052456841	1.31157432340844	0.849217951409613	1.07905373280298	6.34416600941818	6.83177293822066	7.3145022596513	1.11399321146807	0.629891103211079	2.4579195231952	0.165695022586528	3.93918536826031	4.16291609740876	4.42359914808421	4.56308046405598	5.91278807785599	4.22537239660389	4.21414655642876	4.18846480307648	5.5008178077139	3.89332901060672	6.01616018526827	5.47074407203742	4.18095786985891	3.87974416178288	5.90545627834207	3.9278353737129	4.83484612460801	5.77510420415081	4.11773743552951	4.18328108467124	3.99435716045152	4.25439893118282	4.15953999795239	4.16954585301747	3.92964325006532	3.92595108116937	4.01805692354431	3.99993204766415	5.70963838624017	0.826485914216776	1.05565781364558	1.63225841165029	0.688728933141726	0.996410119078956	1.25863370967202	1.09593827925041	1.06396747886932	0.548575731308577	7.30035686327004	7.28191887063885	7.25286710770683	7.29195886093804	7.28624278562897	7.3739015439537	6.9234062053594	4.43570751363024	7.26688472631642	5.37697396731842	7.2682937043476	7.0430002958882	7.29561571503025	7.27227515257814	7.28499678755968	7.29218340584941	7.26722969362751	5.60126954676434	7.26409622515174	7.29756320532786	5.92765518739347	7.30334277293111	7.30276739991632	7.26625309394395	7.29718783412524	7.04872862834323	4.43023069534436	5.27485491615959	7.27726628008452	7.32814629787076	7.26507626144739	7.13851970718202	7.30281273564981	7.30690106155066	7.27752317262904	7.27735958967314
